Stock_Take_Transaction_ID,ST_Year,Material_Item_ID,Stock_Take_Comment,Material_Length_Measured_m,Length_Measured_Indicator,Material_Width_Measured_m,Width_Measured_Indicator,Material_Full_Units_Counted,Full_Units_Counted_Indicator,Material_Quantity_Scrapped,Material_Scrapped_Indicator,Material_Unit_Price_incl_VAT,Unit_Price_Available_Indicator,VAT_Decimal,VAT_Percentage,Material_Source_Quantity_on_Hand_Value_excl_VAT,Stock_Take_Date_Key,Material_Item_Key,Material_Item_Standard_Length_mm,Material_Item_Standard_Width_or_Diameter_mm,Material_Item_Quantity_Unit_of_Measure,Stock_Take_Indicators_Key,Import_Action,Effective_Date,IBPT_ID,Material_Unit_Price_excl_VAT,Material_Quantity_Counted,Material_Quantity_on_Hand,Material_Value_Scrapped_excl_VAT,Material_Value_on_Hand_excl_VAT,ErrorCode,ErrorColumn,ErrorDescription
ST202116,2021,MST00008,*None,1.475,Length measured,,No width measured,,No full units counted,,No material scrapped,51.18,Unit price available,.14,14%,66.219736839999996,20210101,327,-1.00,40.00,m,1,Insert,2021/12/01,9,44.89473684210526,1.475000000000000,1.4750000000000001,0,66.219736842105263,-1071607683,0,The data value violates integrity constraints.

ST2021160,2021,PPL00009,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,1154.00,Unit price available,.14,14%,0,20210101,452,-1.00,90.00,m,1,Insert,2021/12/01,9,1012.280701754386,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021161,2021,SST00012,Only round bar with specified standard length,123.810,Length measured,,No width measured,,No full units counted,,No material scrapped,1.88,Unit price available,.14,14%,204.1778947,20210101,564,-1.00,2.50,m,15,Insert,2021/12/01,9,1.6491228070175439,123.810000000000000,123.81,0,204.17789473684212,-1071607683,0,The data value violates integrity constraints.

ST2021162,2021,SST00013,*None,90.905,Length measured,,No width measured,,No full units counted,,No material scrapped,9.63,Unit price available,.14,14%,767.90802629999996,20210101,565,-1.00,3.00,m,1,Insert,2021/12/01,9,8.4473684210526319,90.905000000000000,90.905000000000001,0,767.90802631578947,-1071607683,0,The data value violates integrity constraints.

ST2021163,2021,SST00014,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,2.80,Unit price available,.14,14%,0,20210101,566,-1.00,3.50,m,1,Insert,2021/12/01,9,2.4561403508771931,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021164,2021,SST00015,*None,27.720,Length measured,,No width measured,,No full units counted,,No material scrapped,5.13,Unit price available,.14,14%,124.73999999999999,20210101,567,-1.00,4.00,m,1,Insert,2021/12/01,9,4.5,27.720000000000000,27.719999999999999,0,124.73999999999999,-1071607683,0,The data value violates integrity constraints.

ST2021165,2021,SST00016,*None,31.645,Length measured,,No width measured,,No full units counted,,No material scrapped,6.84,Unit price available,.14,14%,189.87,20210101,568,-1.00,5.00,m,1,Insert,2021/12/01,9,6,31.645000000000000,31.645,0,189.87,-1071607683,0,The data value violates integrity constraints.

ST2021166,2021,SST00017,*None,4.475,Length measured,,No width measured,,No full units counted,,No material scrapped,12.49,Unit price available,.14,14%,49.02872807,20210101,569,-1.00,6.00,m,1,Insert,2021/12/01,9,10.956140350877194,4.475000000000000,4.4749999999999996,0,49.02872807017544,-1071607683,0,The data value violates integrity constraints.

ST2021167,2021,SST00018,*None,14.950,Length measured,,No width measured,,No full units counted,,No material scrapped,18.24,Unit price available,.14,14%,239.19999999999999,20210101,570,-1.00,8.00,m,1,Insert,2021/12/01,9,16,14.950000000000000,14.949999999999999,0,239.19999999999999,-1071607683,0,The data value violates integrity constraints.

ST2021168,2021,SST00019,*None,15.170,Length measured,,No width measured,,No full units counted,,No material scrapped,30.78,Unit price available,.14,14%,409.58999999999997,20210101,571,-1.00,10.00,m,1,Insert,2021/12/01,9,27,15.170000000000000,15.17,0,409.58999999999997,-1071607683,0,The data value violates integrity constraints.

ST2021169,2021,SST00020,*None,8.450,Length measured,,No width measured,,No full units counted,,No material scrapped,43.32,Unit price available,.14,14%,321.10000000000002,20210101,572,-1.00,12.00,m,1,Insert,2021/12/01,9,38,8.450000000000000,8.4499999999999993,0,321.09999999999997,-1071607683,0,The data value violates integrity constraints.

ST202117,2021,MST00009,*None,12.000,Length measured,,No width measured,,No full units counted,,No material scrapped,54.87,Unit price available,.14,14%,577.57894739999995,20210101,328,-1.00,50.00,m,1,Insert,2021/12/01,9,48.131578947368418,12.000000000000000,12,0,577.57894736842104,-1071607683,0,The data value violates integrity constraints.

ST2021170,2021,SST00021,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,43.32,Unit price available,.14,14%,0,20210101,573,-1.00,12.70,m,1,Insert,2021/12/01,9,38,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021171,2021,SST00022,*None,13.240,Length measured,,No width measured,,No full units counted,,No material scrapped,75.24,Unit price available,.14,14%,873.84000000000003,20210101,574,-1.00,16.00,m,1,Insert,2021/12/01,9,66,13.240000000000000,13.24,0,873.84000000000003,-1071607683,0,The data value violates integrity constraints.

ST2021172,2021,SST00023,*None,8.725,Length measured,,No width measured,,No full units counted,,No material scrapped,119.70,Unit price available,.14,14%,916.125,20210101,575,-1.00,20.00,m,1,Insert,2021/12/01,9,105,8.725000000000000,8.7249999999999996,0,916.125,-1071607683,0,The data value violates integrity constraints.

ST2021173,2021,SST00024,*None,10.825,Length measured,,No width measured,,No full units counted,,No material scrapped,165.30,Unit price available,.14,14%,1569.625,20210101,576,-1.00,22.00,m,1,Insert,2021/12/01,9,145,10.825000000000000,10.824999999999999,0,1569.625,-1071607683,0,The data value violates integrity constraints.

ST2021174,2021,SST00025,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,177.84,Unit price available,.14,14%,0,20210101,577,-1.00,24.00,m,1,Insert,2021/12/01,9,156,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021175,2021,SST00026,*None,6.370,Length measured,,No width measured,,No full units counted,,No material scrapped,212.04,Unit price available,.14,14%,1184.8199999999999,20210101,578,-1.00,25.00,m,1,Insert,2021/12/01,9,186,6.370000000000000,6.3700000000000001,0,1184.8199999999999,-1071607683,0,The data value violates integrity constraints.

ST2021176,2021,SST00027,*None,.670,Length measured,,No width measured,,No full units counted,,No material scrapped,242.36,Unit price available,.14,14%,142.4396491,20210101,579,-1.00,28.00,m,1,Insert,2021/12/01,9,212.59649122807016,.670000000000000,0.67000000000000004,0,142.43964912280703,-1071607683,0,The data value violates integrity constraints.

ST2021177,2021,SST00028,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,283.86,Unit price available,.14,14%,0,20210101,580,-1.00,30.00,m,1,Insert,2021/12/01,9,249,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021178,2021,SST00029,*None,2.370,Length measured,,No width measured,,No full units counted,,No material scrapped,291.84,Unit price available,.14,14%,606.72000000000003,20210101,581,-1.00,32.00,m,1,Insert,2021/12/01,9,256,2.370000000000000,2.3700000000000001,0,606.72000000000003,-1071607683,0,The data value violates integrity constraints.

ST2021179,2021,SST00030,*None,5.075,Length measured,,No width measured,,No full units counted,,No material scrapped,462.84,Unit price available,.14,14%,2060.4499999999998,20210101,582,-1.00,38.00,m,1,Insert,2021/12/01,9,406,5.075000000000000,5.0750000000000002,0,2060.4500000000003,-1071607683,0,The data value violates integrity constraints.

ST202118,2021,MST00010,*None,5.545,Length measured,,No width measured,,No full units counted,,No material scrapped,65.05,Unit price available,.14,14%,316.40548250000001,20210101,329,-1.00,50.00,m,1,Insert,2021/12/01,9,57.061403508771932,5.545000000000000,5.5449999999999999,0,316.40548245614036,-1071607683,0,The data value violates integrity constraints.

ST2021180,2021,SST00031,*None,1.000,Length measured,,No width measured,,No full units counted,,No material scrapped,642.96,Unit price available,.14,14%,564,20210101,704,-1.00,45.00,m,1,Insert,2021/12/01,9,564,1.000000000000000,1,0,564,-1071607683,0,The data value violates integrity constraints.

ST2021181,2021,SST00032,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,784.32,Unit price available,.14,14%,0,20210101,583,-1.00,50.00,m,1,Insert,2021/12/01,9,688,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021182,2021,SST00033,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,1299.03,Unit price available,.14,14%,0,20210101,584,-1.00,65.00,m,1,Insert,2021/12/01,9,1139.5,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021183,2021,TFL00001,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,29.98,Unit price available,.14,14%,0,20210101,640,-1.00,6.00,m,1,Insert,2021/12/01,9,26.298245614035089,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021184,2021,TFL00002,*None,.920,Length measured,,No width measured,,No full units counted,,No material scrapped,44.96,Unit price available,.14,14%,36.283508769999997,20210101,641,-1.00,7.00,m,1,Insert,2021/12/01,9,39.438596491228068,.920000000000000,0.92000000000000004,0,36.283508771929824,-1071607683,0,The data value violates integrity constraints.

ST2021185,2021,TFL00003,*None,2.820,Length measured,,No width measured,,No full units counted,,No material scrapped,44.96,Unit price available,.14,14%,111.21684209999999,20210101,642,-1.00,8.00,m,1,Insert,2021/12/01,9,39.438596491228068,2.820000000000000,2.8199999999999998,0,111.21684210526314,-1071607683,0,The data value violates integrity constraints.

ST2021186,2021,TFL00004,*None,2.960,Length measured,,No width measured,,No full units counted,,No material scrapped,56.95,Unit price available,.14,14%,147.87017539999999,20210101,643,-1.00,10.00,m,1,Insert,2021/12/01,9,49.956140350877192,2.960000000000000,2.96,0,147.87017543859648,-1071607683,0,The data value violates integrity constraints.

ST2021187,2021,TFL00005,*None,.275,Length measured,,No width measured,,No full units counted,,No material scrapped,187.35,Unit price available,.14,14%,45.194078949999998,20210101,644,-1.00,16.00,m,1,Insert,2021/12/01,9,164.34210526315789,.275000000000000,0.27500000000000002,0,45.194078947368425,-1071607683,0,The data value violates integrity constraints.

ST2021188,2021,TFL00006,*None,.305,Length measured,,No width measured,,No full units counted,,No material scrapped,224.83,Unit price available,.14,14%,60.151885960000001,20210101,645,-1.00,20.00,m,1,Insert,2021/12/01,9,197.21929824561403,.305000000000000,0.30499999999999999,0,60.151885964912275,-1071607683,0,The data value violates integrity constraints.

ST2021189,2021,TFL00007,*None,.315,Length measured,,No width measured,,No full units counted,,No material scrapped,1922.19,Unit price available,.14,14%,531.13144739999996,20210101,646,-1.00,60.00,m,1,Insert,2021/12/01,9,1686.1315789473683,.315000000000000,0.315,0,531.13144736842105,-1071607683,0,The data value violates integrity constraints.

ST202119,2021,MST00011,*None,6.000,Length measured,,No width measured,,No full units counted,,No material scrapped,85.22,Unit price available,.14,14%,448.52631580000002,20210101,330,-1.00,50.00,m,1,Insert,2021/12/01,9,74.754385964912274,6.000000000000000,6,0,448.52631578947364,-1071607683,0,The data value violates integrity constraints.

ST2021190,2021,TFN00001,*None,.335,Length measured,,No width measured,,No full units counted,,No material scrapped,651.32,Unit price available,.14,14%,191.3966667,20210101,649,-1.00,50.00,m,1,Insert,2021/12/01,9,571.33333333333337,.335000000000000,0.33500000000000002,0,191.3966666666667,-1071607683,0,The data value violates integrity constraints.

ST2021191,2021,TFN00002,*None,.110,Length measured,,No width measured,,No full units counted,,No material scrapped,1611.34,Unit price available,.14,14%,155.48017540000001,20210101,650,-1.00,70.00,m,1,Insert,2021/12/01,9,1413.4561403508771,.110000000000000,0.11,0,155.48017543859649,-1071607683,0,The data value violates integrity constraints.

ST2021192,2021,ALM00034,*None,10.195,Length measured,,No width measured,,No full units counted,,No material scrapped,10.33,Unit price available,.14,14%,92.381008769999994,20210101,33,-1.00,6.35,m,1,Insert,2021/12/01,9,9.0614035087719298,10.195000000000000,10.195,0,92.381008771929828,-1071607683,0,The data value violates integrity constraints.

ST2021193,2021,ALM00035,*None,10.015,Length measured,,No width measured,,No full units counted,,No material scrapped,13.68,Unit price available,.14,14%,120.18000000000001,20210101,34,-1.00,9.50,m,1,Insert,2021/12/01,9,12,10.015000000000000,10.015000000000001,0,120.18000000000001,-1071607683,0,The data value violates integrity constraints.

ST2021194,2021,ALM00036,*None,13.130,Length measured,,No width measured,,No full units counted,,No material scrapped,31.35,Unit price available,.14,14%,361.07499999999999,20210101,35,-1.00,13.00,m,1,Insert,2021/12/01,9,27.5,13.130000000000000,13.130000000000001,0,361.07500000000005,-1071607683,0,The data value violates integrity constraints.

ST2021195,2021,ALM00037,*None,9.510,Length measured,,No width measured,,No full units counted,,No material scrapped,48.56,Unit price available,.14,14%,405.0926316,20210101,36,-1.00,15.82,m,1,Insert,2021/12/01,9,42.596491228070178,9.510000000000000,9.5099999999999998,0,405.09263157894736,-1071607683,0,The data value violates integrity constraints.

ST2021196,2021,ALM00038,*None,6.680,Length measured,,No width measured,,No full units counted,,No material scrapped,72.96,Unit price available,.14,14%,427.51999999999998,20210101,37,-1.00,20.28,m,1,Insert,2021/12/01,9,64,6.680000000000000,6.6799999999999997,0,427.51999999999998,-1071607683,0,The data value violates integrity constraints.

ST2021197,2021,ALM00039,*None,3.100,Length measured,,No width measured,,No full units counted,,No material scrapped,174.42,Unit price available,.14,14%,474.30000000000001,20210101,38,-1.00,30.20,m,1,Insert,2021/12/01,9,153,3.100000000000000,3.1000000000000001,0,474.30000000000001,-1071607683,0,The data value violates integrity constraints.

ST2021198,2021,BRS00040,*None,6.000,Length measured,,No width measured,,No full units counted,,No material scrapped,38.30,Unit price available,.14,14%,201.5789474,20210101,144,-1.00,6.35,m,1,Insert,2021/12/01,9,33.596491228070178,6.000000000000000,6,0,201.57894736842107,-1071607683,0,The data value violates integrity constraints.

ST2021199,2021,BRS00041,*None,5.330,Length measured,,No width measured,,No full units counted,,No material scrapped,47.88,Unit price available,.14,14%,223.86000000000001,20210101,145,-1.00,8.00,m,1,Insert,2021/12/01,9,42,5.330000000000000,5.3300000000000001,0,223.86000000000001,-1071607683,0,The data value violates integrity constraints.

ST20212,2021,ALM00002,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,12.90,Unit price available,.14,14%,0,20210101,2,-1.00,14.80,m,1,Insert,2021/12/01,9,11.315789473684211,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST202120,2021,MST00012,*None,15.020,Length measured,,No width measured,,No full units counted,,No material scrapped,78.93,Unit price available,.14,14%,1039.9373680000001,20210101,331,-1.00,60.00,m,1,Insert,2021/12/01,9,69.236842105263165,15.020000000000000,15.02,0,1039.9373684210527,-1071607683,0,The data value violates integrity constraints.

ST2021200,2021,BRS00042,*None,5.725,Length measured,,No width measured,,No full units counted,,No material scrapped,47.50,Unit price available,.14,14%,238.54166670000001,20210101,146,-1.00,9.60,m,1,Insert,2021/12/01,9,41.666666666666664,5.725000000000000,5.7249999999999996,0,238.54166666666663,-1071607683,0,The data value violates integrity constraints.

ST2021201,2021,BRS00043,*None,4.280,Length measured,,No width measured,,No full units counted,,No material scrapped,98.04,Unit price available,.14,14%,368.07999999999998,20210101,147,-1.00,12.70,m,1,Insert,2021/12/01,9,86,4.280000000000000,4.2800000000000002,0,368.08000000000004,-1071607683,0,The data value violates integrity constraints.

ST2021202,2021,BRS00044,*None,1.350,Length measured,,No width measured,,No full units counted,,No material scrapped,1208.40,Unit price available,.14,14%,1431,20210101,148,-1.00,38.00,m,1,Insert,2021/12/01,9,1060,1.350000000000000,1.3500000000000001,0,1431,-1071607683,0,The data value violates integrity constraints.

ST2021203,2021,MST00065,*None,9.530,Length measured,,No width measured,,No full units counted,,No material scrapped,8.33,Unit price available,.14,14%,69.635877190000002,20210101,382,-1.00,8.00,m,1,Insert,2021/12/01,9,7.307017543859649,9.530000000000000,9.5299999999999994,0,69.635877192982448,-1071607683,0,The data value violates integrity constraints.

ST2021204,2021,MST00066,*None,62.235,Length measured,,No width measured,,No full units counted,,No material scrapped,10.75,Unit price available,.14,14%,586.86513160000004,20210101,383,-1.00,10.00,m,1,Insert,2021/12/01,9,9.4298245614035086,62.235000000000000,62.234999999999999,0,586.8651315789474,-1071607683,0,The data value violates integrity constraints.

ST2021205,2021,MST00067,*None,7.020,Length measured,,No width measured,,No full units counted,,No material scrapped,15.47,Unit price available,.14,14%,95.262631580000004,20210101,384,-1.00,12.00,m,1,Insert,2021/12/01,9,13.570175438596491,7.020000000000000,7.0199999999999996,0,95.262631578947364,-1071607683,0,The data value violates integrity constraints.

ST2021206,2021,MST00068,*None,4.965,Length measured,,No width measured,,No full units counted,,No material scrapped,43.59,Unit price available,.14,14%,189.8459211,20210101,385,-1.00,19.00,m,1,Insert,2021/12/01,9,38.236842105263158,4.965000000000000,4.9649999999999999,0,189.84592105263158,-1071607683,0,The data value violates integrity constraints.

ST2021207,2021,MST00069,*None,6.100,Length measured,,No width measured,,No full units counted,,No material scrapped,43.59,Unit price available,.14,14%,233.2447368,20210101,386,-1.00,20.00,m,1,Insert,2021/12/01,9,38.236842105263158,6.100000000000000,6.0999999999999996,0,233.24473684210525,-1071607683,0,The data value violates integrity constraints.

ST2021208,2021,SST00034,*None,1.310,Length measured,,No width measured,,No full units counted,,No material scrapped,29.64,Unit price available,.14,14%,34.060000000000002,20210101,585,-1.00,6.00,m,1,Insert,2021/12/01,9,26,1.310000000000000,1.3100000000000001,0,34.060000000000002,-1071607683,0,The data value violates integrity constraints.

ST2021209,2021,SST00035,*None,2.400,Length measured,,No width measured,,No full units counted,,No material scrapped,55.63,Unit price available,.14,14%,117.11578950000001,20210101,586,-1.00,10.00,m,1,Insert,2021/12/01,9,48.798245614035089,2.400000000000000,2.3999999999999999,0,117.1157894736842,-1071607683,0,The data value violates integrity constraints.

ST202121,2021,MST00013,*None,6.000,Length measured,,No width measured,,No full units counted,,No material scrapped,103.80,Unit price available,.14,14%,546.31578950000005,20210101,332,-1.00,60.00,m,1,Insert,2021/12/01,9,91.05263157894737,6.000000000000000,6,0,546.31578947368416,-1071607683,0,The data value violates integrity constraints.

ST2021210,2021,SST00036,*None,.540,Length measured,,No width measured,,No full units counted,,No material scrapped,55.63,Unit price available,.14,14%,26.351052630000002,20210101,705,-1.00,12.00,m,1,Insert,2021/12/01,9,48.798245614035089,.540000000000000,0.54000000000000004,0,26.351052631578948,-1071607683,0,The data value violates integrity constraints.

ST2021211,2021,SST00037,*None,3.200,Length measured,,No width measured,,No full units counted,,No material scrapped,308.96,Unit price available,.14,14%,867.25614040000005,20210101,587,-1.00,25.00,m,1,Insert,2021/12/01,9,271.01754385964909,3.200000000000000,3.2000000000000002,0,867.2561403508771,-1071607683,0,The data value violates integrity constraints.

ST2021212,2021,GLS00001,No Size units and measurement available,,No length measured,,No width measured,5,Full units counted,,No material scrapped,31.05,Unit price available,.14,14%,136.18421050000001,20210101,200,-1.00,-1.00,each,7,Insert,2021/12/01,9,27.236842105263158,5.000000000000000,5,0,136.18421052631578,-1071607683,0,The data value violates integrity constraints.

ST2021213,2021,GLS00002,No Size units and measurement available,,No length measured,,No width measured,13,Full units counted,,No material scrapped,34.10,Unit price available,.14,14%,388.85964910000001,20210101,201,-1.00,-1.00,each,7,Insert,2021/12/01,9,29.912280701754387,13.000000000000000,13,0,388.85964912280701,-1071607683,0,The data value violates integrity constraints.

ST2021214,2021,GLS00003,No Size units and measurement available,,No length measured,,No width measured,20,Full units counted,,No material scrapped,35.49,Unit price available,.14,14%,622.63157890000002,20210101,202,-1.00,-1.00,each,7,Insert,2021/12/01,9,31.131578947368421,20.000000000000000,20,0,622.63157894736844,-1071607683,0,The data value violates integrity constraints.

ST2021215,2021,GLS00004,No Size units and measurement available,,No length measured,,No width measured,8,Full units counted,,No material scrapped,36.59,Unit price available,.14,14%,256.77192980000001,20210101,203,-1.00,-1.00,each,7,Insert,2021/12/01,9,32.096491228070178,8.000000000000000,8,0,256.77192982456143,-1071607683,0,The data value violates integrity constraints.

ST2021216,2021,GLS00005,No Size units and measurement available,,No length measured,,No width measured,4,Full units counted,,No material scrapped,44.92,Unit price available,.14,14%,157.6140351,20210101,204,-1.00,-1.00,each,7,Insert,2021/12/01,9,39.403508771929822,4.000000000000000,4,0,157.61403508771929,-1071607683,0,The data value violates integrity constraints.
