ST_Transaction_ID,ST_Year,ST_Material_Item_ID,ST_Stock_Take_Comment,ST_Length_Measured_m,ST_Width_Measured_m,ST_Full_Units_Counted,ST_Quantity_Scrapped,ST_Unit_Price_incl_VAT,ST_Source_Quantity_on_Hand_Value_excl_VAT,ST_VAT_Decimal,ST_Length_Measured_Indicator,ST_Width_Measured_Indicator,ST_Full_Units_Counted_Indicator,ST_Material_Scrapped_Indicator,ST_Unit_Price_Available_Indicator,ST_VAT_Percentage,IBPT_ID,ErrorCode,ErrorColumn,ErrorDescription
ST2021550,2021,GLS00080,*None,18.120,,,,84.63,1345.1715790000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021551,2021,GLS00081,*None,.000,,,,119.80,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021552,2021,GLS00082,*None,27.760,,,,95.22,2318.6905259999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021553,2021,GLS00083,*None,9.510,,,,105.97,884.01289469999995,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021554,2021,GLS00084,*None,3.000,,,,79.10,208.15789470000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021555,2021,GLS00085,*None,16.500,,,,116.11,1680.5394739999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021556,2021,GLS00086,*None,10.200,,,,139.33,1246.6368419999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021557,2021,GLS00087,*None,23.200,,,,152.05,3094.3508769999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021558,2021,GLS00088,*None,19.280,,,,116.73,1974.1705260000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021559,2021,GLS00089,*None,17.070,,,,162.41,2431.876053,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021560,2021,GLS00090,*None,1.500,,,,162.41,213.69736839999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021561,2021,GLS00091,*None,14.620,,,,202.13,2592.2285959999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021562,2021,GLS00092,*None,13.440,,,,230.55,2718.0631579999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021563,2021,GLS00093,*None,2.780,,,,240.16,585.65333329999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021564,2021,GLS00094,*None,3.550,,,,292.19,909.88991229999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021565,2021,GLS00095,*None,9.350,,,,306.20,2511.3771929999998,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021566,2021,GLS00096,*None,5.680,,,,320.21,1595.4322810000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021567,2021,GLS00097,*None,16.060,,,,338.00,4761.6491230000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021568,2021,GLS00098,*None,1.550,,,,338.00,459.56140349999998,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021569,2021,GLS00099,*None,11.420,,,,352.23,3528.4794740000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021570,2021,GLS00100,*None,3.970,,,,400.26,1393.8878950000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021571,2021,GLS00101,*None,7.500,,,,488.85,3216.1184210000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021572,2021,GLS00102,*None,.860,,,,371.86,280.52596490000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021573,2021,GLS00103,*None,2.900,,,,509.74,1296.7070180000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021574,2021,GLS00104,*None,2.750,,,,526.45,1269.9451750000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021575,2021,GLS00105,*None,.000,,,,752.08,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021576,2021,GLS00106,*None,1.560,,,,718.66,983.42947370000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021577,2021,GLS00107,*None,14.300,,,,549.96,6898.6210529999998,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021578,2021,GLS00108,*None,1.850,,,,780.28,1266.24386,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021579,2021,GLS00109,*None,2.350,,,,587.56,1211.1982459999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021580,2021,GLS00110,*None,2.190,,,,911.89,1751.7886840000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021581,2021,GLS00111,*None,.220,,,,1128.11,217.70543860000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021582,2021,GLS00112,*None,.810,,,,1193.92,848.31157889999997,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021583,2021,GLS00113,*None,.460,,,,864.89,348.99070180000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021584,2021,GLS00114,*None,1.130,,,,1341.21,1329.4449999999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021585,2021,GLS00115,*None,.570,,,,2596.40,1298.2,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021586,2021,GLS00116,*None,.350,,,,2703.68,830.07719299999997,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021587,2021,SST00051,No Unit Price available,.000,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021588,2021,SST00052,No Unit Price available,.970,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021589,2021,SST00053,No Unit Price available,.000,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021590,2021,SST00054,No Unit Price available,5.140,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021591,2021,SST00055,No Unit Price available,1.725,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021592,2021,SST00056,No Unit Price available,2.755,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021593,2021,SST00057,No Unit Price available,.000,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021594,2021,SST00058,No Unit Price available,4.860,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021595,2021,SST00059,No Unit Price available,2.600,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021596,2021,SST00060,No Unit Price available,5.700,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021597,2021,SST00061,No Unit Price available,.000,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021598,2021,SST00062,No Unit Price available,.000,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021599,2021,SST00063,No Unit Price available,1.010,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.
